# Reduced electric-dipole matrix elements |<n1 l1 j1 || d || n2 l2 j2>| in e a0,
# from the Portal for High-Precision Atomic Data and Computation, https://www1.udel.edu/atom/
# (M. S. Safronova et al., linearized coupled-cluster method; retrieved 2026-07-28).
species,n1,l1,j1,n2,l2,j2,matrix_element,uncertainty
Rb,6,2,2.5,12,1,1.5,1.34401,0.0180182
Rb,7,2,1.5,12,1,1.5,0.927682,0.0122288
Rb,7,2,2.5,12,1,1.5,2.78689,0.0350243
Rb,8,2,1.5,12,1,1.5,2.01605,0.0252865
Rb,8,2,2.5,12,1,1.5,6.05688,0.0723965
Rb,9,2,1.5,12,1,1.5,5.3267,0.060214
Rb,9,2,2.5,12,1,1.5,16.0095,0.172312
Rb,10,2,1.5,12,1,1.5,28.3298,0.375527
Rb,10,2,2.5,12,1,1.5,85.2757,1.06854
Rb,11,2,1.5,12,1,1.5,65.0213,0.280517
Rb,11,2,2.5,12,1,1.5,194.929,0.79822
Rb,12,1,1.5,12,2,1.5,1.48984,0.643806
Rb,12,1,1.5,12,2,2.5,4.20326,1.83368
Rb,4,3,2.5,11,2,1.5,0.421201,0.0024082
Rb,5,3,2.5,11,2,1.5,1.10663,0.0040563
Rb,6,3,2.5,11,2,1.5,2.48425,0.0065961
Rb,7,3,2.5,11,2,1.5,5.67126,0.0192387
Rb,8,3,2.5,11,2,1.5,15.5838,0.136024
Rb,9,3,2.5,11,2,1.5,86.6475,3.53546
Rb,10,3,2.5,11,2,1.5,205.558,2.43543
Rb,11,2,1.5,11,3,2.5,5.13443,3.07829
Rb,4,3,2.5,11,2,2.5,0.112488,0.0006554
Rb,4,3,3.5,11,2,2.5,0.503052,0.0029318
Rb,5,3,2.5,11,2,2.5,0.295598,0.0011402
Rb,5,3,3.5,11,2,2.5,1.32193,0.0051031
Rb,6,3,2.5,11,2,2.5,0.663651,0.0019174
Rb,6,3,3.5,11,2,2.5,2.9679,0.008586
Rb,7,3,2.5,11,2,2.5,1.51495,0.0054544
Rb,7,3,3.5,11,2,2.5,6.77498,0.0244206
Rb,8,3,2.5,11,2,2.5,4.16095,0.036303
Rb,8,3,3.5,11,2,2.5,18.608,0.162437
Rb,9,3,2.5,11,2,2.5,23.0728,0.909174
Rb,9,3,3.5,11,2,2.5,103.179,4.06637
Rb,10,3,2.5,11,2,2.5,54.9931,0.623121
Rb,10,3,3.5,11,2,2.5,245.939,2.78664
Rb,11,2,2.5,11,3,2.5,1.44747,0.795518
Rb,11,2,2.5,11,3,3.5,6.47804,3.5582
Rb,5,1,0.5,13,0,0.5,0.128782,0.000345
Rb,5,1,1.5,13,0,0.5,0.180787,0.000552
Rb,6,1,0.5,13,0,0.5,0.279058,0.0012049
Rb,6,1,1.5,13,0,0.5,0.387605,0.0018893
Rb,7,1,0.5,13,0,0.5,0.527984,0.0024804
Rb,7,1,1.5,13,0,0.5,0.729173,0.0039286
Rb,8,1,0.5,13,0,0.5,0.96134,0.0046167
Rb,8,1,1.5,13,0,0.5,1.32343,0.0073785
Rb,9,1,0.5,13,0,0.5,1.79674,0.0085501
Rb,9,1,1.5,13,0,0.5,2.47041,0.0137688
Rb,10,1,0.5,13,0,0.5,3.72769,0.0168344
Rb,10,1,1.5,13,0,0.5,5.13143,0.0272866
Rb,11,1,0.5,13,0,0.5,10.1398,0.037948
Rb,11,1,1.5,13,0,0.5,14.0534,0.061888
Rb,12,1,0.5,13,0,0.5,76.1134,0.0380567
Rb,12,1,1.5,13,0,0.5,109.863,0.07812
Rb,13,0,0.5,13,1,0.5,98.8482,0.287547
Rb,13,0,0.5,13,1,1.5,137.939,0.4447
Rb,4,2,1.5,13,1,0.5,0.133141,0.0025536
Rb,5,2,1.5,13,1,0.5,0.367083,0.0062733
Rb,6,2,1.5,13,1,0.5,0.774234,0.0119638
Rb,7,2,1.5,13,1,0.5,1.49693,0.0214741
Rb,8,2,1.5,13,1,0.5,2.88495,0.038807
Rb,9,2,1.5,13,1,0.5,5.99178,0.0751718
Rb,10,2,1.5,13,1,0.5,15.4,0.178599
Rb,11,2,1.5,13,1,0.5,80.6933,2.70733
Rb,12,2,1.5,13,1,0.5,176.034,0.75824
Rb,4,2,1.5,13,1,1.5,0.0599647,0.0010256
Rb,4,2,2.5,13,1,1.5,0.179995,0.0029671
Rb,5,2,1.5,13,1,1.5,0.164549,0.0025411
Rb,5,2,2.5,13,1,1.5,0.49434,0.0073003
Rb,6,2,1.5,13,1,1.5,0.346686,0.0048884
Rb,6,2,2.5,13,1,1.5,1.0415,0.0140311
Rb,7,2,1.5,13,1,1.5,0.670065,0.0089078
Rb,7,2,2.5,13,1,1.5,2.01278,0.0255342
Rb,8,2,1.5,13,1,1.5,1.29069,0.0163186
Rb,8,2,2.5,13,1,1.5,3.87688,0.0467152
Rb,9,2,1.5,13,1,1.5,2.67656,0.0327036
Rb,9,2,2.5,13,1,1.5,8.04041,0.0935848
Rb,10,2,1.5,13,1,1.5,6.8475,0.0763553
Rb,10,2,2.5,13,1,1.5,20.579,0.21847
Rb,11,2,1.5,13,1,1.5,35.0818,1.22724
Rb,11,2,2.5,13,1,1.5,105.672,3.50616
Rb,12,2,1.5,13,1,1.5,79.3947,0.323587
Rb,12,2,2.5,13,1,1.5,238.005,0.92452
Rb,4,3,2.5,12,2,1.5,0.339168,0.0015657
Rb,5,3,2.5,12,2,1.5,0.850702,0.0021795
Rb,6,3,2.5,12,2,1.5,1.77563,0.0020828
Rb,7,3,2.5,12,2,1.5,3.58178,0.0023116
Rb,8,3,2.5,12,2,1.5,7.68392,0.0127955
Rb,9,3,2.5,12,2,1.5,20.2855,0.139435
Rb,10,3,2.5,12,2,1.5,109.942,4.00793
Rb,11,3,2.5,12,2,1.5,249.472,2.76463
Rb,4,3,2.5,12,2,2.5,0.090583,0.0004304
Rb,4,3,3.5,12,2,2.5,0.405094,0.0019253
Rb,5,3,2.5,12,2,2.5,0.227251,0.0006299
Rb,5,3,3.5,12,2,2.5,1.01628,0.0028196
Rb,6,3,2.5,12,2,2.5,0.474401,0.0006801
Rb,6,3,3.5,12,2,2.5,2.12156,0.0030486
Rb,7,3,2.5,12,2,2.5,0.95702,0.0008873
Rb,7,3,3.5,12,2,2.5,4.27988,0.0039839
Rb,8,3,2.5,12,2,2.5,2.05288,0.0039283
Rb,8,3,3.5,12,2,2.5,9.18066,0.017604
Rb,9,3,2.5,12,2,2.5,5.41684,0.0375642
Rb,9,3,3.5,12,2,2.5,24.2244,0.168098
Rb,10,3,2.5,12,2,2.5,29.2748,1.03479
Rb,10,3,3.5,12,2,2.5,130.914,4.62825
Rb,11,3,2.5,12,2,2.5,66.7451,0.710233
Rb,11,3,3.5,12,2,2.5,298.496,3.17627
Cs,6,0,0.5,6,1,0.5,4.4978,0.0061
Cs,6,0,0.5,6,1,1.5,6.3349,0.0048
Cs,6,0,0.5,7,1,0.5,0.2781,0.00045
Cs,6,0,0.5,7,1,1.5,0.57417,0.00057
Cs,6,0,0.5,8,1,0.5,0.0915939,0.0126111
Cs,6,0,0.5,8,1,1.5,0.231967,0.0154791
Cs,6,0,0.5,9,1,0.5,0.0429134,0.0088506
Cs,6,0,0.5,9,1,1.5,0.129744,0.0108899
Cs,6,0,0.5,10,1,0.5,0.0247715,0.0067375
Cs,6,0,0.5,10,1,1.5,0.0860122,0.0083247
Cs,6,0,0.5,11,1,0.5,0.0162114,0.0053711
Cs,6,0,0.5,11,1,1.5,0.0627265,0.0066606
Cs,6,0,0.5,12,1,0.5,0.0115313,0.0044183
Cs,6,0,0.5,12,1,1.5,0.0485797,0.0054952
Cs,6,0,0.5,13,1,0.5,0.0086987,0.00372
Cs,6,0,0.5,13,1,1.5,0.0391977,0.0046377
Cs,6,0,0.5,14,1,0.5,0.0068513,0.0031893
Cs,6,0,0.5,14,1,1.5,0.0325773,0.0039838
Cs,5,2,1.5,6,1,0.5,7.06349,0.135978
Cs,6,1,0.5,6,2,1.5,4.23472,0.0694282
Cs,6,1,0.5,7,2,1.5,2.05445,0.0182964
Cs,6,1,0.5,8,2,1.5,1.29698,0.015805
Cs,6,1,0.5,9,2,1.5,0.925376,0.0122116
Cs,6,1,0.5,10,2,1.5,0.708061,0.0096328
Cs,6,1,0.5,11,2,1.5,0.566811,0.0078209
Cs,6,1,0.5,12,2,1.5,0.468317,0.0065098
Cs,6,1,0.5,13,2,1.5,0.396111,0.0055292
Cs,5,2,1.5,6,1,1.5,3.18723,0.0681474
Cs,5,2,2.5,6,1,1.5,9.65855,0.184981
Cs,6,1,1.5,6,2,1.5,2.09214,0.0326767
Cs,6,1,1.5,6,2,2.5,6.12775,0.0918171
Cs,6,1,1.5,7,2,1.5,0.975829,0.0094958
Cs,6,1,1.5,7,2,2.5,2.89253,0.0256073
Cs,6,1,1.5,8,2,1.5,0.607108,0.0076906
Cs,6,1,1.5,8,2,2.5,1.80734,0.020982
Cs,6,1,1.5,9,2,1.5,0.429978,0.0058123
Cs,6,1,1.5,9,2,2.5,1.28284,0.0159405
Cs,6,1,1.5,10,2,1.5,0.327584,0.0045331
Cs,6,1,1.5,10,2,2.5,0.978622,0.0124702
Cs,6,1,1.5,11,2,1.5,0.26151,0.0036555
Cs,6,1,1.5,11,2,2.5,0.781903,0.0100758
Cs,6,1,1.5,12,2,1.5,0.21566,0.0030291
Cs,6,1,1.5,12,2,2.5,0.645202,0.0083608
Cs,6,1,1.5,13,2,1.5,0.182163,0.0025647
Cs,6,1,1.5,13,2,2.5,0.545228,0.0070863
Cs,4,3,2.5,5,2,1.5,7.12229,0.560585
Cs,5,2,1.5,5,3,2.5,3.65814,0.100608
Cs,5,2,1.5,6,3,2.5,2.38342,0.0255161
Cs,5,2,1.5,7,3,2.5,1.73406,0.0112759
Cs,5,2,1.5,8,3,2.5,1.34457,0.0118238
Cs,5,2,1.5,9,3,2.5,1.0868,0.0349374
Cs,5,2,1.5,10,3,2.5,0.904611,0.0256671
Cs,5,2,1.5,11,3,2.5,0.769636,0.0197586
Cs,5,2,1.5,12,3,2.5,0.666134,0.0157511
Cs,4,3,2.5,5,2,2.5,1.93049,0.138685
Cs,4,3,3.5,5,2,2.5,8.63462,0.620083
Cs,5,2,2.5,5,3,2.5,0.990036,0.0245114
Cs,5,2,2.5,5,3,3.5,4.42824,0.109483
Cs,5,2,2.5,6,3,2.5,0.644329,0.0060079
Cs,5,2,2.5,6,3,3.5,2.88195,0.0267654
Cs,5,2,2.5,7,3,2.5,0.468458,0.0029139
Cs,5,2,2.5,7,3,3.5,2.09531,0.0130819
Cs,5,2,2.5,8,3,2.5,0.363074,0.0120777
Cs,5,2,2.5,8,3,3.5,1.62394,0.0539467
Cs,5,2,2.5,9,3,2.5,0.293379,0.0082424
Cs,5,2,2.5,9,3,3.5,1.3122,0.0368041
Cs,5,2,2.5,10,3,2.5,0.244144,0.0059967
Cs,5,2,2.5,10,3,3.5,1.09199,0.0267686
Cs,5,2,2.5,11,3,2.5,0.207683,0.004576
Cs,5,2,2.5,11,3,3.5,0.928905,0.0204216
Cs,5,2,2.5,12,3,2.5,0.179732,0.0036186
Cs,5,2,2.5,12,3,3.5,0.803883,0.016145
Cs,6,1,0.5,7,0,0.5,4.249,0.004
Cs,6,1,1.5,7,0,0.5,6.489,0.005
Cs,7,0,0.5,7,1,0.5,10.308,0.015
Cs,7,0,0.5,7,1,1.5,14.32,0.02
Cs,7,0,0.5,8,1,0.5,0.914396,0.0267323
Cs,7,0,0.5,8,1,1.5,1.62039,0.0351985
Cs,7,0,0.5,9,1,0.5,0.348495,0.003485
Cs,7,0,0.5,9,1,1.5,0.679941,0.0095881
Cs,7,0,0.5,10,1,0.5,0.19084,0.0019084
Cs,7,0,0.5,10,1,1.5,0.396175,0.0066356
Cs,7,0,0.5,11,1,0.5,0.124678,0.0013148
Cs,7,0,0.5,11,1,1.5,0.269852,0.0048472
Cs,7,0,0.5,12,1,0.5,0.0900018,0.000959
Cs,7,0,0.5,12,1,1.5,0.200618,0.007248
Cs,7,0,0.5,13,1,0.5,0.0692106,0.0007337
Cs,7,0,0.5,13,1,1.5,0.157626,0.0059481
Cs,7,0,0.5,14,1,0.5,0.0555711,0.0005831
Cs,7,0,0.5,14,1,1.5,0.128621,0.0049873
Cs,5,2,1.5,7,1,0.5,2.28472,0.443269
Cs,6,2,1.5,7,1,0.5,17.9885,0.044033
Cs,7,1,0.5,7,2,1.5,6.55162,0.221797
Cs,7,1,0.5,8,2,1.5,3.16555,0.0601994
Cs,7,1,0.5,9,2,1.5,2.00706,0.0289771
Cs,7,1,0.5,10,2,1.5,1.43999,0.0175611
Cs,7,1,0.5,11,2,1.5,1.10806,0.0120455
Cs,7,1,0.5,12,2,1.5,0.89182,0.0089346
Cs,7,1,0.5,13,2,1.5,0.740582,0.0075927
Cs,5,2,1.5,7,1,1.5,0.914669,0.192823
Cs,5,2,2.5,7,1,1.5,2.80981,0.539937
Cs,6,2,1.5,7,1,1.5,8.07385,0.0207378
Cs,6,2,2.5,7,1,1.5,24.3535,0.05732
Cs,7,1,1.5,7,2,1.5,3.31492,0.105645
Cs,7,1,1.5,7,2,2.5,9.64182,0.293988
Cs,7,1,1.5,8,2,1.5,1.53336,0.0254642
Cs,7,1,1.5,8,2,2.5,4.5164,0.0738392
Cs,7,1,1.5,9,2,1.5,0.956358,0.0112755
Cs,7,1,1.5,9,2,2.5,2.82994,0.033589
Cs,7,1,1.5,10,2,1.5,0.680342,0.0064554
Cs,7,1,1.5,10,2,2.5,2.01799,0.0194507
Cs,7,1,1.5,11,2,1.5,0.520853,0.0052613
Cs,7,1,1.5,11,2,2.5,1.54716,0.0143561
Cs,7,1,1.5,12,2,1.5,0.41781,0.0043571
Cs,7,1,1.5,12,2,2.5,1.24226,0.0119155
Cs,7,1,1.5,13,2,1.5,0.346152,0.0036764
Cs,7,1,1.5,13,2,2.5,1.0299,0.0100694
Cs,4,3,2.5,6,2,1.5,24.6182,0.091977
Cs,5,3,2.5,6,2,1.5,3.96014,0.184839
Cs,6,2,1.5,6,3,2.5,2.89386,0.0602824
Cs,6,2,1.5,7,3,2.5,2.12002,0.0478682
Cs,6,2,1.5,8,3,2.5,1.63663,0.0375045
Cs,6,2,1.5,9,3,2.5,1.3159,0.030195
Cs,6,2,1.5,10,3,2.5,1.09034,0.0249682
Cs,6,2,1.5,11,3,2.5,0.924239,0.0211098
Cs,6,2,1.5,12,3,2.5,0.797755,0.0180302
Cs,4,3,2.5,6,2,2.5,6.59915,0.0221596
Cs,4,3,3.5,6,2,2.5,29.5111,0.099153
Cs,5,3,2.5,6,2,2.5,1.12556,0.0456505
Cs,5,3,3.5,6,2,2.5,5.03689,0.204136
Cs,6,2,2.5,6,3,2.5,0.806228,0.0158564
Cs,6,2,2.5,6,3,3.5,3.60736,0.0711505
Cs,6,2,2.5,7,3,2.5,0.586802,0.0122696
Cs,6,2,2.5,7,3,3.5,2.62545,0.0550358
Cs,6,2,2.5,8,3,2.5,0.451532,0.0095123
Cs,6,2,2.5,8,3,3.5,2.02019,0.0426534
Cs,6,2,2.5,9,3,2.5,0.362346,0.0076144
Cs,6,2,2.5,9,3,3.5,1.62114,0.0341405
Cs,6,2,2.5,10,3,2.5,0.299857,0.0062738
Cs,6,2,2.5,10,3,3.5,1.34155,0.0281292
Cs,6,2,2.5,11,3,2.5,0.253956,0.0052915
Cs,6,2,2.5,11,3,3.5,1.13618,0.0237257
Cs,6,2,2.5,12,3,2.5,0.219061,0.0045102
Cs,6,2,2.5,12,3,3.5,0.980057,0.0202226
Cs,6,1,0.5,8,0,0.5,1.02252,0.0104242
Cs,6,1,1.5,8,0,0.5,1.4554,0.0153247
Cs,7,1,0.5,8,0,0.5,9.31251,0.0229434
Cs,7,1,1.5,8,0,0.5,14.0659,0.067774
Cs,8,0,0.5,8,1,0.5,17.7771,0.059462
Cs,8,0,0.5,8,1,1.5,24.5644,0.0945
Cs,8,0,0.5,9,1,0.5,1.72446,0.0387669
Cs,8,0,0.5,9,1,1.5,2.94152,0.0506356
Cs,8,0,0.5,10,1,0.5,0.664549,0.014406
Cs,8,0,0.5,10,1,1.5,1.24099,0.0284072
Cs,8,0,0.5,11,1,0.5,0.376895,0.0080724
Cs,8,0,0.5,11,1,1.5,0.725933,0.0175982
Cs,8,0,0.5,12,1,0.5,0.24954,0.0060616
Cs,8,0,0.5,12,1,1.5,0.49558,0.0103632
Cs,8,0,0.5,13,1,0.5,0.181875,0.0047732
Cs,8,0,0.5,13,1,1.5,0.363563,0.0078331
Cs,8,0,0.5,14,1,0.5,0.140885,0.0041676
Cs,8,0,0.5,14,1,1.5,0.286,0.0063699
Cs,5,2,1.5,8,1,0.5,0.630371,0.0504091
Cs,6,2,1.5,8,1,0.5,5.01369,0.163201
Cs,7,2,1.5,8,1,0.5,31.971,0.102692
Cs,8,1,0.5,8,2,1.5,9.18574,0.395146
Cs,8,1,0.5,9,2,1.5,4.37737,0.113256
Cs,8,1,0.5,10,2,1.5,2.76448,0.056305
Cs,8,1,0.5,11,2,1.5,1.98228,0.0350676
Cs,8,1,0.5,12,2,1.5,1.52681,0.0246225
Cs,8,1,0.5,13,2,1.5,1.23095,0.0186027
Cs,5,2,1.5,8,1,1.5,0.257478,0.0263016
Cs,5,2,2.5,8,1,1.5,0.795596,0.0732244
Cs,6,2,1.5,8,1,1.5,1.97954,0.0724079
Cs,6,2,2.5,8,1,1.5,6.17353,0.20053
Cs,7,2,1.5,8,1,1.5,14.352,0.052744
Cs,7,2,2.5,8,1,1.5,43.2111,0.147741
Cs,8,1,1.5,8,2,1.5,4.71698,0.189132
Cs,8,1,1.5,8,2,2.5,13.6618,0.524823
Cs,8,1,1.5,9,2,1.5,2.14803,0.0493724
Cs,8,1,1.5,9,2,2.5,6.30191,0.141059
Cs,8,1,1.5,10,2,1.5,1.33325,0.0232191
Cs,8,1,1.5,10,2,2.5,3.93036,0.0674681
Cs,8,1,1.5,11,2,1.5,0.947322,0.0138997
Cs,8,1,1.5,11,2,2.5,2.7997,0.0408793
Cs,8,1,1.5,12,2,1.5,0.725593,0.0094714
Cs,8,1,1.5,12,2,2.5,2.14772,0.0281183
Cs,8,1,1.5,13,2,1.5,0.582823,0.0069902
Cs,8,1,1.5,13,2,2.5,1.72691,0.0209097
Cs,4,3,2.5,7,2,1.5,13.0282,0.306136
Cs,5,3,2.5,7,2,1.5,43.4102,0.219285
Cs,6,3,2.5,7,2,1.5,1.81742,0.329248
Cs,7,2,1.5,7,3,2.5,2.20838,0.197893
Cs,7,2,1.5,8,3,2.5,1.81732,0.131819
Cs,7,2,1.5,9,3,2.5,1.48188,0.0961353
Cs,7,2,1.5,10,3,2.5,1.2311,0.0744899
Cs,7,2,1.5,11,3,2.5,1.04292,0.060187
Cs,7,2,1.5,12,3,2.5,0.898974,0.0498168
Cs,4,3,2.5,7,2,2.5,3.42056,0.0767947
Cs,4,3,3.5,7,2,2.5,15.2945,0.343711
Cs,5,3,2.5,7,2,2.5,11.6611,0.055041
Cs,5,3,3.5,7,2,2.5,52.1501,0.246013
Cs,6,3,2.5,7,2,2.5,0.58458,0.0864687
Cs,6,3,3.5,7,2,2.5,2.61983,0.387489
Cs,7,2,2.5,7,3,2.5,0.640641,0.0507249
Cs,7,2,2.5,7,3,3.5,2.86801,0.227272
Cs,7,2,2.5,8,3,2.5,0.517463,0.0334762
Cs,7,2,2.5,8,3,3.5,2.31615,0.149964
Cs,7,2,2.5,9,3,2.5,0.418568,0.0242912
Cs,7,2,2.5,9,3,3.5,1.87334,0.108815
Cs,7,2,2.5,10,3,2.5,0.346178,0.0187624
Cs,7,2,2.5,10,3,3.5,1.54929,0.0840498
Cs,7,2,2.5,11,3,2.5,0.292434,0.0151273
Cs,7,2,2.5,11,3,3.5,1.30872,0.0677685
Cs,7,2,2.5,12,3,2.5,0.251579,0.0124973
Cs,7,2,2.5,12,3,3.5,1.12586,0.055988
Cs,6,1,0.5,9,0,0.5,0.544821,0.0056699
Cs,6,1,1.5,9,0,0.5,0.765581,0.008801
Cs,7,1,0.5,9,0,0.5,1.95907,0.0179181
Cs,7,1,1.5,9,0,0.5,2.72733,0.0277719
Cs,8,1,0.5,9,0,0.5,16.0582,0.036592
Cs,8,1,1.5,9,0,0.5,24.1256,0.05011
Cs,9,0,0.5,9,1,0.5,27.1015,0.080549
Cs,9,0,0.5,9,1,1.5,37.3314,0.132119
Cs,9,0,0.5,10,1,0.5,2.73522,0.0537029
Cs,9,0,0.5,10,1,1.5,4.57863,0.0698098
Cs,9,0,0.5,11,1,0.5,1.0684,0.0197155
Cs,9,0,0.5,11,1,1.5,1.91347,0.0273541
Cs,9,0,0.5,12,1,0.5,0.59976,0.0104352
Cs,9,0,0.5,12,1,1.5,1.1285,0.0212112
Cs,9,0,0.5,13,1,0.5,0.403235,0.0100035
Cs,9,0,0.5,13,1,1.5,0.761231,0.0097674
Cs,9,0,0.5,14,1,0.5,0.294538,0.0079379
Cs,9,0,0.5,14,1,1.5,0.566179,0.0070316
Cs,5,2,1.5,9,1,0.5,0.33816,0.0207689
Cs,6,2,1.5,9,1,0.5,1.56062,0.0229552
Cs,7,2,1.5,9,1,0.5,9.02415,0.190002
Cs,8,2,1.5,9,1,0.5,49.2877,0.132033
Cs,9,1,0.5,9,2,1.5,12.1901,0.598386
Cs,9,1,0.5,10,2,1.5,5.72597,0.176485
Cs,9,1,0.5,11,2,1.5,3.59323,0.0888798
Cs,9,1,0.5,12,2,1.5,2.56885,0.0558262
Cs,9,1,0.5,13,2,1.5,1.97621,0.0394522
Cs,5,2,1.5,9,1,1.5,0.137968,0.0115063
Cs,5,2,2.5,9,1,1.5,0.426726,0.0320451
Cs,6,2,1.5,9,1,1.5,0.633091,0.0095122
Cs,6,2,2.5,9,1,1.5,1.96591,0.0274149
Cs,7,2,1.5,9,1,1.5,3.56441,0.0860789
Cs,7,2,2.5,9,1,1.5,11.1215,0.248134
Cs,8,2,1.5,9,1,1.5,22.1355,0.072458
Cs,8,2,2.5,9,1,1.5,66.5749,0.198454
Cs,9,1,1.5,9,2,1.5,6.32554,0.287353
Cs,9,1,1.5,9,2,2.5,18.2658,0.79611
Cs,9,1,1.5,10,2,1.5,2.8366,0.0780035
Cs,9,1,1.5,10,2,2.5,8.29841,0.221488
Cs,9,1,1.5,11,2,1.5,1.74856,0.0375466
Cs,9,1,1.5,11,2,2.5,5.14061,0.108061
Cs,9,1,1.5,12,2,1.5,1.23821,0.0228711
Cs,9,1,1.5,12,2,2.5,3.64976,0.0664417
Cs,9,1,1.5,13,2,1.5,0.946948,0.0158036
Cs,9,1,1.5,13,2,2.5,2.79575,0.0462341
Cs,4,3,2.5,8,2,1.5,2.48741,0.0295675
Cs,5,3,2.5,8,2,1.5,26.0508,0.629458
Cs,6,3,2.5,8,2,1.5,65.2211,0.512172
Cs,7,3,2.5,8,2,1.5,0.325858,0.255201
Cs,8,2,1.5,8,3,2.5,1.47199,0.319694
Cs,8,2,1.5,9,3,2.5,1.46176,0.20968
Cs,8,2,1.5,10,3,2.5,1.28036,0.151937
Cs,8,2,1.5,11,3,2.5,1.10594,0.117367
Cs,8,2,1.5,12,3,2.5,0.961342,0.0941597
Cs,4,3,2.5,8,2,2.5,0.665968,0.0070243
Cs,4,3,3.5,8,2,2.5,2.97808,0.0313952
Cs,5,3,2.5,8,2,2.5,6.84455,0.158313
Cs,5,3,3.5,8,2,2.5,30.603,0.708783
Cs,6,3,2.5,8,2,2.5,17.5395,0.127425
Cs,6,3,3.5,8,2,2.5,78.4412,0.569881
Cs,7,3,2.5,8,2,2.5,0.0449624,0.146988
Cs,7,3,3.5,8,2,2.5,0.209059,0.658625
Cs,8,2,2.5,8,3,2.5,0.462015,0.0817721
Cs,8,2,2.5,8,3,3.5,2.07052,0.366292
Cs,8,2,2.5,9,3,2.5,0.434323,0.0532435
Cs,8,2,2.5,9,3,3.5,1.94518,0.238485
Cs,8,2,2.5,10,3,2.5,0.373332,0.0384231
Cs,8,2,2.5,10,3,3.5,1.67165,0.172102
Cs,8,2,2.5,11,3,2.5,0.319404,0.0296029
Cs,8,2,2.5,11,3,3.5,1.43001,0.1326
Cs,8,2,2.5,12,3,2.5,0.276034,0.0236983
Cs,8,2,2.5,12,3,3.5,1.23575,0.106153
Cs,6,1,0.5,10,0,0.5,0.361339,0.0037618
Cs,6,1,1.5,10,0,0.5,0.505219,0.0059638
Cs,7,1,0.5,10,0,0.5,0.999146,0.0094502
Cs,7,1,1.5,10,0,0.5,1.37075,0.0151098
Cs,8,1,0.5,10,0,0.5,3.15245,0.0281277
Cs,8,1,1.5,10,0,0.5,4.33663,0.0434936
Cs,9,1,0.5,10,0,0.5,24.5003,0.053033
Cs,9,1,1.5,10,0,0.5,36.6918,0.080277
Cs,10,0,0.5,10,1,0.5,38.3133,0.103444
Cs,10,0,0.5,10,1,1.5,52.6648,0.174212
Cs,10,0,0.5,11,1,0.5,3.95148,0.0714401
Cs,10,0,0.5,11,1,1.5,6.53883,0.0925615
Cs,10,0,0.5,12,1,0.5,1.55291,0.0259614
Cs,10,0,0.5,12,1,1.5,2.73195,0.0358891
Cs,10,0,0.5,13,1,0.5,0.87366,0.013605
Cs,10,0,0.5,13,1,1.5,1.60521,0.0275608
Cs,10,0,0.5,14,1,0.5,0.580359,0.0121429
Cs,10,0,0.5,14,1,1.5,1.0824,0.012589
Cs,5,2,1.5,10,1,0.5,0.223649,0.0123141
Cs,6,2,1.5,10,1,0.5,0.849532,0.0158014
Cs,7,2,1.5,10,1,0.5,2.85987,0.078428
Cs,8,2,1.5,10,1,0.5,14.2043,0.421506
Cs,9,2,1.5,10,1,0.5,69.9907,0.141481
Cs,10,1,0.5,10,2,1.5,15.5763,0.83414
Cs,10,1,0.5,11,2,1.5,7.22105,0.250143
Cs,10,1,0.5,12,2,1.5,4.50044,0.126772
Cs,10,1,0.5,13,2,1.5,3.2049,0.0798784
Cs,5,2,1.5,10,1,1.5,0.0910696,0.0070066
Cs,5,2,2.5,10,1,1.5,0.281785,0.0195347
Cs,6,2,1.5,10,1,1.5,0.346276,0.0067377
Cs,6,2,2.5,10,1,1.5,1.0742,0.0190362
Cs,7,2,1.5,10,1,1.5,1.16497,0.0363433
Cs,7,2,2.5,10,1,1.5,3.60934,0.101816
Cs,8,2,1.5,10,1,1.5,5.61963,0.192755
Cs,8,2,2.5,10,1,1.5,17.5206,0.547576
Cs,9,2,1.5,10,1,1.5,31.4459,0.084114
Cs,9,2,2.5,10,1,1.5,94.5104,0.225833
Cs,10,1,1.5,10,2,1.5,8.14671,0.401474
Cs,10,1,1.5,10,2,2.5,23.4714,1.11114
Cs,10,1,1.5,11,2,1.5,3.60362,0.111456
Cs,10,1,1.5,11,2,2.5,10.5194,0.315435
Cs,10,1,1.5,12,2,1.5,2.20548,0.0542805
Cs,10,1,1.5,12,2,2.5,6.4703,0.155449
Cs,10,1,1.5,13,2,1.5,1.55528,0.0333175
Cs,10,1,1.5,13,2,2.5,4.57502,0.0961803
Cs,4,3,2.5,9,2,1.5,1.19641,0.0145985
Cs,5,3,2.5,9,2,1.5,4.9775,0.0574293
Cs,6,3,2.5,9,2,1.5,42.0028,1.01986
Cs,7,3,2.5,9,2,1.5,90.5079,0.860949
Cs,8,3,2.5,9,2,1.5,2.6895,0.795227
Cs,9,2,1.5,9,3,2.5,0.638431,0.442131
Cs,9,2,1.5,10,3,2.5,1.04266,0.288559
Cs,9,2,1.5,11,3,2.5,1.03137,0.208695
Cs,9,2,1.5,12,3,2.5,0.944026,0.160225
Cs,4,3,2.5,9,2,2.5,0.321322,0.0035022
Cs,4,3,3.5,9,2,2.5,1.43691,0.0156542
Cs,5,3,2.5,9,2,2.5,1.3342,0.0136595
Cs,5,3,3.5,9,2,2.5,5.96646,0.0610476
